Weather,Road_Type,Time,Vehicle_Count,Speed,Accident
Rainy,Rural,10,127,55.0,0
Rainy,City,4,208,,0
Rainy,Highway,8,207,20.0,0
Sunny,Highway,2,35,91.0,0
Sunny,Rural,7,127,22.0,0
Sunny,City,5,10,33.0,0
Sunny,Highway,3,220,100.0,0
Sunny,City,11,16,53.0,0
Foggy,Highway,11,173,89.0,1
Sunny,Rural,20,85,88.0,0
Sunny,City,15,221,129.0,0
Foggy,City,9,96,70.0,1
Sunny,Highway,21,162,124.0,0
Rainy,Highway,13,103,123.0,0
Sunny,Highway,12,196,48.0,0
Sunny,City,8,70,118.0,0
Rainy,Rural,6,38,101.0,0
Rainy,Rural,11,104,123.0,0
Rainy,Highway,4,27,67.0,0
Rainy,Rural,17,50,113.0,0
Sunny,Highway,3,156,98.0,0
,Rural,1,141,98.0,0
Rainy,City,2,202,35.0,0
Foggy,Highway,11,50,76.0,0
Rainy,Rural,2,132,116.0,0
Rainy,City,3,152,29.0,0
Foggy,Rural,5,191,38.0,0
Foggy,City,11,201,120.0,1
Sunny,City,18,209,86.0,0
Foggy,Rural,9,152,55.0,1
Sunny,Rural,0,216,23.0,0
Foggy,City,16,187,94.0,1
Foggy,City,15,240,124.0,1
Sunny,City,8,31,52.0,0
Foggy,Highway,20,155,47.0,0
Sunny,City,8,89,115.0,0
Foggy,Highway,22,139,99.0,1
Rainy,City,8,45,28.0,0
Foggy,Highway,11,29,94.0,0
Sunny,City,22,153,25.0,0
Foggy,City,8,76,68.0,0
Sunny,City,14,129,110.0,0
Sunny,Rural,1,167,95.0,0
Rainy,Rural,10,64,41.0,0
Rainy,City,10,75,123.0,0
Sunny,Highway,7,236,67.0,0
Foggy,Highway,22,35,120.0,0
Sunny,City,5,194,40.0,0
Sunny,Rural,20,206,52.0,0
Foggy,Highway,19,139,,1
Foggy,Rural,6,65,75.0,0
Foggy,Highway,2,221,48.0,0
Foggy,City,7,199,72.0,1
Sunny,Rural,17,43,59.0,0
Sunny,Highway,16,235,93.0,0
Rainy,City,10,65,37.0,0
Sunny,City,1,64,66.0,0
Foggy,City,20,29,32.0,0
Rainy,Rural,23,59,46.0,0
Foggy,Rural,18,162,81.0,1
Sunny,City,6,93,93.0,0
Rainy,Rural,17,162,115.0,1
Foggy,Highway,7,62,124.0,0
Rainy,City,13,151,64.0,0
Rainy,City,6,197,22.0,0
Sunny,Rural,20,120,41.0,0
Foggy,City,3,245,46.0,0
Rainy,Highway,16,180,74.0,0
Rainy,Rural,4,244,86.0,0
Foggy,Rural,11,199,52.0,0
Rainy,City,8,240,21.0,0
Rainy,City,19,213,94.0,1
Rainy,City,12,121,65.0,0
Foggy,Rural,17,78,93.0,1
Foggy,City,19,200,122.0,1
Foggy,Highway,8,11,52.0,0
Foggy,City,3,191,77.0,1
Sunny,City,20,25,26.0,0
Rainy,Rural,7,192,34.0,0
Foggy,City,0,103,45.0,0
Rainy,Rural,16,248,30.0,0
,City,8,180,57.0,0
Sunny,Highway,19,198,,0
Foggy,Highway,12,175,122.0,1
,Rural,1,54,26.0,0
Rainy,Rural,12,135,20.0,0
Foggy,City,8,188,93.0,1
Rainy,City,19,179,40.0,0
Rainy,Highway,5,33,98.0,0
Sunny,City,0,124,49.0,0
Sunny,Highway,4,167,113.0,0
Sunny,Rural,2,174,27.0,0
Rainy,City,3,132,107.0,0
Foggy,Rural,0,190,102.0,1
Sunny,City,13,200,22.0,0
Foggy,Highway,8,240,74.0,1
Sunny,Rural,23,148,34.0,0
Sunny,Rural,3,87,55.0,0
Rainy,City,17,160,25.0,0
Sunny,Rural,13,126,61.0,0
Sunny,Highway,3,89,69.0,0
Rainy,Rural,9,59,37.0,0
Foggy,Rural,2,94,121.0,1
Sunny,City,22,192,102.0,0
Rainy,Rural,6,192,69.0,0
Sunny,City,9,13,49.0,0
Rainy,City,12,234,96.0,1
Foggy,Rural,3,191,58.0,0
Foggy,Highway,17,70,31.0,0
Rainy,City,10,120,117.0,1
Rainy,Rural,3,87,78.0,0
Rainy,City,23,92,95.0,0
Foggy,Highway,13,142,63.0,0
Sunny,Highway,17,109,107.0,0
Foggy,City,7,232,23.0,0
Rainy,Highway,9,246,55.0,0
Rainy,Rural,4,155,67.0,0
Foggy,Rural,22,181,33.0,0
Rainy,City,6,40,100.0,0
Foggy,Highway,11,128,68.0,0
Rainy,Rural,2,103,86.0,0
Sunny,Rural,3,158,121.0,0
Sunny,Rural,9,184,106.0,0
Rainy,City,3,39,96.0,0
Foggy,City,14,64,28.0,0
Sunny,Rural,9,114,40.0,0
Foggy,Rural,20,205,124.0,1
Rainy,Highway,21,206,91.0,1
Foggy,Highway,15,50,100.0,0
Sunny,Highway,14,182,35.0,0
Foggy,City,18,83,35.0,0
Foggy,Rural,19,228,47.0,1
Rainy,City,18,217,70.0,1
Rainy,Rural,17,167,75.0,1
Rainy,Highway,11,86,99.0,0
Sunny,Highway,15,237,76.0,0
Sunny,Highway,0,94,129.0,0
,Highway,15,182,71.0,0
Rainy,Rural,1,113,65.0,0
Sunny,Highway,23,182,97.0,0
Sunny,Rural,14,88,129.0,0
Sunny,Rural,6,221,127.0,0
Sunny,City,0,93,57.0,0
Rainy,Highway,4,182,103.0,1
Sunny,Highway,9,192,128.0,0
Rainy,City,21,196,67.0,0
Foggy,Rural,20,142,60.0,0
Foggy,Highway,3,133,117.0,1
,Rural,13,41,78.0,0
Foggy,City,12,15,112.0,0
Foggy,Rural,0,103,86.0,0
Foggy,Highway,15,35,93.0,0
Sunny,Rural,22,46,103.0,0
Sunny,Rural,8,22,,0
Foggy,Highway,21,102,46.0,0
Rainy,Highway,15,206,51.0,0
Foggy,Rural,18,34,75.0,0
Sunny,Rural,14,150,29.0,0
Sunny,City,13,225,59.0,0
Sunny,Highway,19,232,36.0,0
Foggy,Rural,9,29,77.0,0
Rainy,Highway,20,81,116.0,0
Sunny,City,11,197,25.0,0
Sunny,,0,210,58.0,0
Foggy,Rural,20,158,37.0,0
Rainy,Rural,16,124,92.0,0
Foggy,Highway,8,136,91.0,1
Sunny,City,22,198,108.0,0
Rainy,Highway,18,221,114.0,1
Rainy,Rural,17,216,61.0,1
Sunny,City,6,35,23.0,0
Rainy,Rural,8,63,39.0,0
Rainy,Rural,21,179,47.0,0
Foggy,Highway,20,148,59.0,0
Sunny,Rural,11,174,84.0,0
Sunny,City,6,242,123.0,0
Sunny,Rural,13,134,63.0,0
Sunny,Rural,14,20,42.0,0
Sunny,Highway,14,36,76.0,0
Rainy,City,5,103,66.0,0
Foggy,Highway,20,92,32.0,0
Sunny,Rural,13,43,35.0,0
Foggy,Highway,1,47,109.0,0
Foggy,Highway,7,198,74.0,1
Rainy,Highway,12,96,114.0,0
Sunny,Highway,22,190,84.0,0
Rainy,Rural,5,74,100.0,0
Sunny,,4,140,35.0,0
Rainy,City,4,204,,0
Foggy,Highway,0,165,71.0,1
Sunny,,8,151,29.0,0
Foggy,City,5,61,57.0,0
Foggy,Highway,19,39,63.0,0
Rainy,City,6,195,,1
Sunny,Rural,8,191,93.0,0
Foggy,City,4,206,73.0,1
Rainy,Highway,13,122,117.0,0
Sunny,City,4,152,70.0,0
Sunny,Rural,7,175,71.0,0
Foggy,Highway,6,215,89.0,1
Sunny,Rural,12,151,111.0,0
Foggy,Rural,12,194,111.0,1
Sunny,,7,196,78.0,0
Rainy,Rural,10,17,32.0,0
Foggy,Highway,17,81,60.0,0
Foggy,Rural,18,156,31.0,1
Sunny,Rural,5,41,69.0,0
Sunny,City,21,104,123.0,0
Foggy,Rural,1,166,76.0,1
,City,12,50,69.0,0
Rainy,City,22,84,76.0,0
Sunny,Highway,10,54,73.0,0
Rainy,Highway,0,22,85.0,0
Rainy,Highway,23,164,27.0,0
Rainy,Highway,1,28,125.0,0
Rainy,City,16,163,82.0,0
Rainy,Rural,7,62,,0
Sunny,Highway,1,188,79.0,0
Rainy,Highway,5,174,82.0,0
,Highway,21,249,91.0,0
Rainy,,4,146,22.0,0
Foggy,Highway,15,229,92.0,1
Rainy,,7,233,32.0,0
Foggy,City,18,189,28.0,1
Rainy,City,15,191,114.0,1
Rainy,City,12,12,108.0,0
Rainy,Rural,19,105,71.0,1
Foggy,Highway,6,206,127.0,1
Foggy,Highway,15,145,81.0,0
Rainy,Highway,22,23,128.0,0
Sunny,Highway,15,129,27.0,0
Rainy,Highway,11,140,114.0,0
Foggy,Rural,13,161,64.0,1
Rainy,City,23,22,72.0,0
Foggy,Highway,17,180,128.0,1
Foggy,City,17,166,82.0,1
Foggy,Rural,15,81,114.0,0
Rainy,Rural,19,188,100.0,1
Foggy,Highway,15,179,76.0,1
Foggy,Rural,12,168,73.0,1
Rainy,City,8,200,38.0,0
Foggy,Highway,8,163,86.0,1
Rainy,Highway,12,155,65.0,0
Foggy,City,3,91,113.0,1
Sunny,Highway,8,66,29.0,0
Sunny,Highway,14,16,112.0,0
Foggy,City,13,121,123.0,1
Sunny,Highway,18,239,37.0,0
Rainy,Highway,11,57,31.0,0
Sunny,City,20,89,68.0,0
Foggy,Rural,5,128,42.0,0
Foggy,City,2,129,81.0,0
Rainy,Highway,21,69,30.0,0
Foggy,City,19,42,92.0,1
Rainy,Highway,15,124,75.0,0
Sunny,Highway,19,137,107.0,0
Sunny,City,23,12,108.0,0
Rainy,Highway,22,239,74.0,0
Rainy,Rural,16,13,44.0,0
Foggy,Highway,15,109,28.0,0
Sunny,City,5,13,31.0,0
Rainy,Rural,7,51,30.0,0
Sunny,Rural,18,18,57.0,0
Rainy,Highway,1,241,47.0,0
Sunny,City,13,60,27.0,0
Foggy,Highway,21,154,93.0,1
Sunny,Highway,11,154,108.0,0
Sunny,City,16,106,66.0,0
Sunny,City,14,29,55.0,0
Sunny,Highway,17,151,69.0,0
Sunny,Rural,15,31,126.0,0
Foggy,Highway,12,189,28.0,0
Rainy,Rural,20,36,124.0,0
Sunny,Highway,16,52,79.0,0
Foggy,City,7,140,91.0,1
Sunny,Rural,0,225,86.0,0
Sunny,City,2,103,72.0,0
Rainy,City,15,17,101.0,0
Sunny,City,1,95,129.0,0
Foggy,City,14,98,118.0,1
Foggy,City,0,147,36.0,0
Rainy,Highway,8,122,119.0,1
Sunny,Rural,15,166,72.0,0
Foggy,Highway,3,177,47.0,0
Sunny,Highway,11,202,82.0,0
Sunny,Highway,0,30,34.0,0
Sunny,City,0,240,38.0,0
Rainy,Highway,6,161,105.0,1
Sunny,Rural,17,210,89.0,0
Foggy,Highway,22,197,66.0,1
Sunny,City,22,245,90.0,0
Foggy,Rural,14,163,127.0,1
Sunny,Rural,12,18,,0
Foggy,Rural,15,157,,1
Foggy,Rural,6,193,39.0,0
Sunny,Highway,15,236,56.0,0
Sunny,City,12,45,94.0,0
Foggy,Rural,13,243,21.0,0
Rainy,Rural,16,45,83.0,0
Sunny,City,11,82,105.0,0
Rainy,Highway,23,159,55.0,0
Sunny,,23,10,24.0,0
Sunny,Highway,19,78,83.0,0
Sunny,Highway,12,210,26.0,0
Sunny,Highway,23,46,89.0,0
Rainy,Highway,19,239,41.0,0
Sunny,Rural,14,220,93.0,0
Foggy,Rural,23,81,65.0,0
Foggy,Highway,20,243,59.0,0
Rainy,Highway,3,116,80.0,0
Sunny,City,21,105,129.0,0
Foggy,City,1,150,65.0,0
Rainy,City,17,93,103.0,1
Sunny,Rural,1,237,47.0,0
Foggy,City,14,52,106.0,0
Foggy,Rural,18,245,54.0,1
Rainy,Rural,14,46,20.0,0
Sunny,Rural,19,231,48.0,0
Sunny,Rural,9,211,28.0,0
Foggy,City,23,232,28.0,0
Foggy,Highway,19,34,41.0,0
Foggy,Highway,10,230,82.0,1
Sunny,Highway,9,225,85.0,0
Rainy,City,22,240,99.0,1
Rainy,Highway,4,158,123.0,1
Sunny,City,8,178,77.0,0
Rainy,City,19,82,89.0,0
Foggy,City,18,179,74.0,1
Rainy,Highway,12,51,32.0,0
Rainy,Highway,17,11,116.0,0
Rainy,Highway,16,205,38.0,0
Foggy,Rural,5,145,98.0,1
Sunny,City,9,105,52.0,0
Foggy,Rural,1,70,93.0,0
Sunny,City,23,23,84.0,0
Sunny,Highway,5,122,79.0,0
Sunny,City,20,86,31.0,0
Rainy,City,12,30,62.0,0
Rainy,Rural,17,161,112.0,1
Sunny,City,6,187,36.0,0
Sunny,Highway,1,219,87.0,0
Rainy,City,13,182,48.0,0
Foggy,City,4,201,74.0,1
Sunny,City,17,73,26.0,0
Foggy,Rural,10,241,63.0,1
Rainy,City,9,163,96.0,1
Sunny,City,10,169,24.0,0
Foggy,Rural,1,245,79.0,1
Foggy,Rural,14,66,25.0,0
Foggy,Rural,6,128,117.0,1
Rainy,Rural,8,190,26.0,0
Rainy,Highway,4,170,65.0,0
Foggy,Highway,6,61,76.0,0
Foggy,City,19,104,73.0,1
Rainy,Highway,1,155,111.0,1
Foggy,City,2,172,65.0,1
Foggy,Highway,1,149,29.0,0
Rainy,Rural,20,188,23.0,0
Foggy,Rural,21,98,86.0,0
Foggy,Highway,22,246,44.0,0
Foggy,Highway,18,232,106.0,1
Rainy,City,3,19,110.0,0
Foggy,City,23,248,97.0,1
Rainy,City,19,61,80.0,0
Rainy,Rural,6,43,57.0,0
Sunny,Rural,21,124,51.0,0
Sunny,Rural,6,204,42.0,0
Foggy,Rural,16,247,123.0,1
Rainy,City,18,176,56.0,0
Sunny,Rural,21,145,22.0,0
Foggy,Rural,15,134,118.0,1
Sunny,Rural,2,233,32.0,0
Sunny,Rural,14,244,53.0,0
Rainy,Highway,13,166,107.0,1
Rainy,City,14,159,84.0,0
Sunny,City,13,221,95.0,0
Sunny,Rural,6,207,27.0,0
Rainy,Highway,2,198,102.0,1
Foggy,City,16,52,28.0,0
Rainy,City,9,186,47.0,0
Sunny,Rural,14,38,97.0,0
Sunny,City,10,24,,0
Rainy,Rural,4,66,121.0,0
Rainy,City,12,210,40.0,0
Rainy,Highway,0,117,43.0,0
,Rural,21,126,125.0,1
Sunny,Rural,15,116,101.0,0
Foggy,Rural,16,209,126.0,1
Sunny,Rural,3,188,71.0,0
Rainy,Rural,12,48,120.0,0
Foggy,Rural,14,197,120.0,1
Foggy,City,6,48,87.0,0
Sunny,Rural,21,236,78.0,0
Sunny,Rural,9,171,108.0,0
Sunny,City,20,30,22.0,0
Foggy,City,19,45,56.0,0
Foggy,Rural,3,70,34.0,0
Rainy,Rural,4,234,51.0,0
Rainy,Highway,8,214,41.0,0
Foggy,City,19,152,100.0,1
Rainy,Highway,14,163,28.0,0
Foggy,Highway,20,92,32.0,0
Foggy,Rural,2,94,121.0,1
Rainy,Highway,20,129,42.0,0
Foggy,Highway,16,185,105.0,1
,Rural,11,88,62.0,0
Rainy,Rural,8,45,29.0,0
Rainy,Highway,4,249,107.0,1
Rainy,City,8,197,129.0,1
Foggy,Highway,1,101,72.0,0
Foggy,Highway,9,45,65.0,0
Foggy,City,6,61,58.0,0
Rainy,Highway,1,29,128.0,0
Foggy,Rural,9,215,52.0,1
Foggy,Highway,14,159,93.0,1
Sunny,City,18,126,125.0,0
Rainy,City,19,213,94.0,1
Foggy,City,11,135,112.0,1
Sunny,City,12,225,56.0,0
Rainy,,4,54,110.0,0
Sunny,City,10,166,54.0,0
Rainy,Highway,18,132,92.0,1
Sunny,City,16,106,66.0,0
Rainy,Highway,11,57,31.0,0
Sunny,Rural,14,167,22.0,0
Sunny,Highway,18,156,44.0,0
Foggy,Highway,12,189,28.0,0
Sunny,Rural,11,18,66.0,0
Foggy,City,17,167,96.0,1
Sunny,City,16,87,63.0,0
Foggy,Rural,16,230,84.0,1
